[ALERT] Time: 1745660114718 | Sensor: 1 | Type: Upper Threshold Crossed | Temp: 84.4316 C
[ALERT] Time: 1745660781136 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.925 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660781136 | Sensor: 14 | Type: Cold Spot Detected | Temp: 40.9018
[ALERT] Time: 1745660781136 | Sensor: 7 | Type: Isolated High Spike | Temp: 42.8355 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660781136 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.7249 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660781136 | Sensor: 6 | Type: Isolated Low Spike | Temp: 41.9326 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[ALERT] Time: 1745660781136 | Sensor: 10 | Type: Isolated Low Spike | Temp: 42.925 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[ALERT] Time: 1745660781136 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.531 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660781136 | Sensor: 6 | Type: Cold Spot Detected | Temp: 41.9326
[ALERT] Time: 1745660781136 | Sensor: 8 | Type: Isolated Low Spike | Temp: 40.5064 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660781136 | Sensor: 8 | Type: Cold Spot Detected | Temp: 40.5064
[ALERT] Time: 1745660781136 | Sensor: 13 | Type: Isolated Low Spike | Temp: 40.649 C [NOTE] Neighbouring Sensors 12 and 14 are normal.
[ALERT] Time: 1745660781237 | Sensor: 9 | Type: Isolated High Spike | Temp: 41.9857 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660781136 | Sensor: 13 | Type: Cold Spot Detected | Temp: 40.649
[ALERT] Time: 1745660781237 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.7543 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660781136 | Sensor: 7 | Type: Cold Spot Detected | Temp: 42.8355
[ALERT] Time: 1745660781237 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.5681 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660781237 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.9294 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660781237 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.6205 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660781237 | Sensor: 8 | Type: Cold Spot Detected | Temp: 43.5681
[ALERT] Time: 1745660781136 | Sensor: 7 | Type: Isolated Low Spike | Temp: 42.8355 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660781237 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.5801
[ALERT] Time: 1745660781237 | Sensor: 12 | Type: Isolated Low Spike | Temp: 43.9294 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[WARNING] Time: 1745660781237 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.9294
[ALERT] Time: 1745660781237 | Sensor: 10 | Type: Isolated High Spike | Temp: 44.3684 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660781237 | Sensor: 8 | Type: Isolated Low Spike | Temp: 43.5681 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660781237 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.1824 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660781237 | Sensor: 14 | Type: Cold Spot Detected | Temp: 40.4777
[WARNING] Time: 1745660781237 | Sensor: 15 | Type: Cold Spot Detected | Temp: 43.9948
[ALERT] Time: 1745660781237 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.9948 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660781338 | Sensor: 13 | Type: Cold Spot Detected | Temp: 40.5135
[ALERT] Time: 1745660781237 | Sensor: 9 | Type: Isolated Low Spike | Temp: 41.9857 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[WARNING] Time: 1745660781237 | Sensor: 9 | Type: Cold Spot Detected | Temp: 41.9857
[ALERT] Time: 1745660781338 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.5314 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660781338 | Sensor: 11 | Type: Isolated Low Spike | Temp: 42.4059 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660781338 | Sensor: 11 | Type: Cold Spot Detected | Temp: 42.4059
[WARNING] Time: 1745660781338 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.2299
[ALERT] Time: 1745660781338 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.2464 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660781338 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.0872 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[CRITICAL] Time: 1745660781338 | Sensors: 9, 10, 11 | Type: Clustered Low Spike | Avg Temp: 42 C
[WARNING] Time: 1745660781338 | Sensor: 10 | Type: Cold Spot Detected | Temp: 42.7214
[ALERT] Time: 1745660781338 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.7214 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660781338 | Sensor: 14 | Type: Cold Spot Detected | Temp: 40.9788
[WARNING] Time: 1745660781338 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.6946
[ALERT] Time: 1745660781453 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.8787 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660781338 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.6402 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660781453 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.8369 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660781338 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.5314
[WARNING] Time: 1745660781453 | Sensor: 14 | Type: Cold Spot Detected | Temp: 41.5263
[WARNING] Time: 1745660781338 | Sensor: 8 | Type: Cold Spot Detected | Temp: 42.132
[ALERT] Time: 1745660781453 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.2486 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660781453 | Sensor: 11 | Type: Isolated Low Spike | Temp: 40.0593 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660781453 | Sensor: 11 | Type: Cold Spot Detected | Temp: 40.0593
[WARNING] Time: 1745660781453 | Sensor: 6 | Type: Cold Spot Detected | Temp: 43.2486
[ALERT] Time: 1745660781338 | Sensor: 8 | Type: Isolated Low Spike | Temp: 42.132 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660781453 | Sensor: 5 | Type: Cold Spot Detected | Temp: 40.9829
[ALERT] Time: 1745660781453 | Sensor: 9 | Type: Isolated Low Spike | Temp: 40.1076 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[WARNING] Time: 1745660781453 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.1076
[WARNING] Time: 1745660781453 | Sensor: 12 | Type: Cold Spot Detected | Temp: 42.6303
[ALERT] Time: 1745660781453 | Sensor: 5 | Type: Isolated Low Spike | Temp: 40.9829 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[ALERT] Time: 1745660781453 | Sensor: 10 | Type: Isolated High Spike | Temp: 43.0061 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660781453 | Sensor: 1 | Type: Cold Spot Detected | Temp: 42.6925
[WARNING] Time: 1745660781554 | Sensor: 15 | Type: Cold Spot Detected | Temp: 42.5879
[ALERT] Time: 1745660781554 | Sensor: 4 | Type: Isolated High Spike | Temp: 44.2806 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[ALERT] Time: 1745660781453 | Sensor: 12 | Type: Isolated Low Spike | Temp: 42.6303 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[ALERT] Time: 1745660781453 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.964 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660781453 | Sensor: 10 | Type: Cold Spot Detected | Temp: 43.0061
[ALERT] Time: 1745660781554 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.7947 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660781554 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.9853
[WARNING] Time: 1745660781554 | Sensor: 6 | Type: Cold Spot Detected | Temp: 42.6949
[ALERT] Time: 1745660781554 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.147 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[ALERT] Time: 1745660781554 | Sensor: 12 | Type: Isolated Low Spike | Temp: 43.1557 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[WARNING] Time: 1745660781554 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.147
[WARNING] Time: 1745660781554 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.1557
[ALERT] Time: 1745660781554 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.1557 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660781554 | Sensor: 6 | Type: Isolated High Spike | Temp: 42.6949 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660781554 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.1136 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660781554 | Sensor: 2 | Type: Cold Spot Detected | Temp: 41.1282
[WARNING] Time: 1745660781554 | Sensor: 1 | Type: Cold Spot Detected | Temp: 42.9706
[WARNING] Time: 1745660781554 | Sensor: 7 | Type: Cold Spot Detected | Temp: 41.2735
[ALERT] Time: 1745660781554 | Sensor: 6 | Type: Isolated Low Spike | Temp: 42.6949 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[CRITICAL] Time: 1745660781554 | Sensors: 1, 2, 3 | Type: Clustered Low Spike | Avg Temp: 40 C
[WARNING] Time: 1745660781554 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.3689
[WARNING] Time: 1745660781659 | Sensor: 2 | Type: Cold Spot Detected | Temp: 40.7274
[ALERT] Time: 1745660781554 | Sensor: 3 | Type: Isolated Low Spike | Temp: 40.3689 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[WARNING] Time: 1745660781659 | Sensor: 14 | Type: Cold Spot Detected | Temp: 40.6232
[ALERT] Time: 1745660781554 | Sensor: 5 | Type: Isolated High Spike | Temp: 43.2639 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660781659 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.9081 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660781659 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.9081
[ALERT] Time: 1745660781554 | Sensor: 8 | Type: Isolated Low Spike | Temp: 42.0623 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660781554 | Sensor: 8 | Type: Cold Spot Detected | Temp: 42.0623
[ALERT] Time: 1745660781659 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.4807 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660781659 | Sensor: 5 | Type: Isolated Low Spike | Temp: 41.424 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[WARNING] Time: 1745660781659 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.424
[ALERT] Time: 1745660781659 | Sensor: 8 | Type: Isolated Low Spike | Temp: 43.3044 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660781659 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.3044 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660781659 | Sensor: 8 | Type: Cold Spot Detected | Temp: 43.3044
[WARNING] Time: 1745660781659 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.4161
[ALERT] Time: 1745660781659 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.0307 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660781769 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.0191 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660781769 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.6241 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660781769 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.876
[ALERT] Time: 1745660781769 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.4577 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660781769 | Sensor: 2 | Type: Cold Spot Detected | Temp: 40.4137
[WARNING] Time: 1745660781769 | Sensor: 3 | Type: Cold Spot Detected | Temp: 42.6424
[ALERT] Time: 1745660781769 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.832 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660781769 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.9039 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660781769 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.2558
[WARNING] Time: 1745660781769 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.9039
[ALERT] Time: 1745660781769 | Sensor: 4 | Type: Isolated Low Spike | Temp: 41.2558 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[WARNING] Time: 1745660781769 | Sensor: 12 | Type: Cold Spot Detected | Temp: 41.7359
[ALERT] Time: 1745660781870 | Sensor: 2 | Type: Isolated High Spike | Temp: 44.9506 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[ALERT] Time: 1745660781870 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.9506 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660781870 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.6318
[ALERT] Time: 1745660781870 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.5437 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660781870 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.8416 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660781870 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.4637 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660781870 | Sensor: 11 | Type: Cold Spot Detected | Temp: 43.8416
[ALERT] Time: 1745660781769 | Sensor: 12 | Type: Isolated Low Spike | Temp: 41.7359 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[ALERT] Time: 1745660781870 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.7729 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660781870 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.0778
[WARNING] Time: 1745660781870 | Sensor: 3 | Type: Cold Spot Detected | Temp: 44.4637
[ALERT] Time: 1745660781870 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.9645 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660781870 | Sensor: 9 | Type: Isolated Low Spike | Temp: 40.6102 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[ALERT] Time: 1745660781870 | Sensor: 13 | Type: Isolated Low Spike | Temp: 42.5421 C [NOTE] Neighbouring Sensors 12 and 14 are normal.
[WARNING] Time: 1745660781870 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.6102
[WARNING] Time: 1745660781870 | Sensor: 13 | Type: Cold Spot Detected | Temp: 42.5421
[ALERT] Time: 1745660781870 | Sensor: 3 | Type: Isolated Low Spike | Temp: 44.4637 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[WARNING] Time: 1745660781870 | Sensor: 1 | Type: Cold Spot Detected | Temp: 41.0825
[WARNING] Time: 1745660781970 | Sensor: 3 | Type: Cold Spot Detected | Temp: 41.0634
[WARNING] Time: 1745660781870 | Sensor: 14 | Type: Cold Spot Detected | Temp: 44.2527
[ALERT] Time: 1745660781970 | Sensor: 3 | Type: Isolated Low Spike | Temp: 41.0634 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[ALERT] Time: 1745660781870 | Sensor: 11 | Type: Isolated Low Spike | Temp: 43.8416 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660781970 | Sensor: 14 | Type: Cold Spot Detected | Temp: 43.6755
[ALERT] Time: 1745660781970 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.5679 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660781970 | Sensor: 1 | Type: Cold Spot Detected | Temp: 43.9346
[ALERT] Time: 1745660781970 | Sensor: 11 | Type: Isolated Low Spike | Temp: 44.5679 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660781970 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.578
[WARNING] Time: 1745660781970 | Sensor: 11 | Type: Cold Spot Detected | Temp: 44.5679
[ALERT] Time: 1745660781970 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.4223 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660781970 | Sensor: 6 | Type: Isolated Low Spike | Temp: 44.4223 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[WARNING] Time: 1745660781970 | Sensor: 13 | Type: Cold Spot Detected | Temp: 40.8111
[WARNING] Time: 1745660781970 | Sensor: 6 | Type: Cold Spot Detected | Temp: 44.4223
[ALERT] Time: 1745660781970 | Sensor: 7 | Type: Isolated High Spike | Temp: 42.6981 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660781970 | Sensor: 8 | Type: Isolated Low Spike | Temp: 41.9165 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660781870 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.5483 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660781970 | Sensor: 2 | Type: Cold Spot Detected | Temp: 40.1212
[WARNING] Time: 1745660781970 | Sensor: 8 | Type: Cold Spot Detected | Temp: 41.9165
[ALERT] Time: 1745660781970 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.5085 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660781970 | Sensor: 5 | Type: Isolated Low Spike | Temp: 40.0467 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[ALERT] Time: 1745660781970 | Sensor: 12 | Type: Isolated Low Spike | Temp: 42.5085 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[ALERT] Time: 1745660781970 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.3088 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660781970 | Sensor: 5 | Type: Cold Spot Detected | Temp: 40.0467
[WARNING] Time: 1745660781970 | Sensor: 12 | Type: Cold Spot Detected | Temp: 42.5085
[ALERT] Time: 1745660782085 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.7485 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660782085 | Sensor: 2 | Type: Isolated High Spike | Temp: 42.7096 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[ALERT] Time: 1745660782085 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.5354 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660782085 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.3419 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660782085 | Sensor: 10 | Type: Isolated Low Spike | Temp: 41.9979 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660782085 | Sensor: 10 | Type: Cold Spot Detected | Temp: 41.9979
[ALERT] Time: 1745660782085 | Sensor: 14 | Type: Isolated High Spike | Temp: 43.8213 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660782085 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.3874 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[CRITICAL] Time: 1745660781970 | Sensors: 8, 9, 10 | Type: Clustered Low Spike | Avg Temp: 41 C
[ALERT] Time: 1745660782085 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.754 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660781970 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.3088
[ALERT] Time: 1745660781970 | Sensor: 4 | Type: Isolated Low Spike | Temp: 41.578 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[ALERT] Time: 1745660782085 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.7374 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660782085 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.6095
[WARNING] Time: 1745660782085 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.744
[WARNING] Time: 1745660782085 | Sensor: 12 | Type: Cold Spot Detected | Temp: 44.0616
[WARNING] Time: 1745660782085 | Sensor: 1 | Type: Cold Spot Detected | Temp: 43.6082
[ALERT] Time: 1745660782085 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.0616 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660782085 | Sensor: 4 | Type: Cold Spot Detected | Temp: 42.4536
[ALERT] Time: 1745660782187 | Sensor: 8 | Type: Isolated Low Spike | Temp: 42.4457 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660782187 | Sensor: 13 | Type: Cold Spot Detected | Temp: 40.6181
[WARNING] Time: 1745660782187 | Sensor: 8 | Type: Cold Spot Detected | Temp: 42.4457
[CRITICAL] Time: 1745660782187 | Sensors: 8, 9, 10 | Type: Clustered Low Spike | Avg Temp: 41 C
[WARNING] Time: 1745660782187 | Sensor: 12 | Type: Cold Spot Detected | Temp: 40.1617
[WARNING] Time: 1745660782187 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.7875
[ALERT] Time: 1745660782187 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.5115 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660782085 | Sensor: 3 | Type: Cold Spot Detected | Temp: 44.3874
[ALERT] Time: 1745660782187 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.7875 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660782187 | Sensor: 10 | Type: Isolated High Spike | Temp: 44.8779 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660782187 | Sensor: 11 | Type: Cold Spot Detected | Temp: 41.2391
[ALERT] Time: 1745660782187 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.1428 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660782187 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.2033
[ALERT] Time: 1745660782187 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.4457 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
